,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
14,0.729,https://api.spotify.com/v1/audio-analysis/44q2DhInsQYJ8X1q2H1RNj,0.339,251467,0.273,44q2DhInsQYJ8X1q2H1RNj,0.0,5,0.152,-9.945,0,0.0309,96.804,3,https://api.spotify.com/v1/tracks/44q2DhInsQYJ8X1q2H1RNj,audio_features,spotify:track:44q2DhInsQYJ8X1q2H1RNj,0.304
15,0.00999,https://api.spotify.com/v1/audio-analysis/0ThJWvFUt3VlRiPymaZa26,0.36,564293,0.933,0ThJWvFUt3VlRiPymaZa26,4.7e-06,1,0.667,-4.689,0,0.178,144.107,4,https://api.spotify.com/v1/tracks/0ThJWvFUt3VlRiPymaZa26,audio_features,spotify:track:0ThJWvFUt3VlRiPymaZa26,0.314
16,0.179,https://api.spotify.com/v1/audio-analysis/2Yi1p39ER5J6Xrpm68jGxM,0.217,299600,0.498,2Yi1p39ER5J6Xrpm68jGxM,7.29e-06,3,0.714,-10.417,0,0.048,98.304,4,https://api.spotify.com/v1/tracks/2Yi1p39ER5J6Xrpm68jGxM,audio_features,spotify:track:2Yi1p39ER5J6Xrpm68jGxM,0.135
17,0.694,https://api.spotify.com/v1/audio-analysis/4OK1XrubP6GJs4f6czk8Jg,0.241,306533,0.445,4OK1XrubP6GJs4f6czk8Jg,0.0,8,0.0842,-10.443,1,0.0386,78.448,4,https://api.spotify.com/v1/tracks/4OK1XrubP6GJs4f6czk8Jg,audio_features,spotify:track:4OK1XrubP6GJs4f6czk8Jg,0.205
18,0.446,https://api.spotify.com/v1/audio-analysis/77aKjAafF8qar9i3d6F84P,0.287,418707,0.544,77aKjAafF8qar9i3d6F84P,0.0,5,0.127,-6.775,1,0.0405,164.181,4,https://api.spotify.com/v1/tracks/77aKjAafF8qar9i3d6F84P,audio_features,spotify:track:77aKjAafF8qar9i3d6F84P,0.294
19,0.207,https://api.spotify.com/v1/audio-analysis/5ayQTHOw7Q1zfI6XqHUFej,0.536,303223,0.395,5ayQTHOw7Q1zfI6XqHUFej,1.9e-06,6,0.0725,-7.411,1,0.0304,115.927,4,https://api.spotify.com/v1/tracks/5ayQTHOw7Q1zfI6XqHUFej,audio_features,spotify:track:5ayQTHOw7Q1zfI6XqHUFej,0.23
20,0.143,https://api.spotify.com/v1/audio-analysis/5DGHqPrUPiD1whbsrVLGgg,0.498,248000,0.572,5DGHqPrUPiD1whbsrVLGgg,0.0,6,0.353,-7.124,1,0.0318,117.515,3,https://api.spotify.com/v1/tracks/5DGHqPrUPiD1whbsrVLGgg,audio_features,spotify:track:5DGHqPrUPiD1whbsrVLGgg,0.322
21,0.185,https://api.spotify.com/v1/audio-analysis/25uUOgA3jv77DKgdNYsk3v,0.709,236987,0.976,25uUOgA3jv77DKgdNYsk3v,0.0,8,0.405,-7.773,0,0.13,94.243,4,https://api.spotify.com/v1/tracks/25uUOgA3jv77DKgdNYsk3v,audio_features,spotify:track:25uUOgA3jv77DKgdNYsk3v,0.589
22,0.248,https://api.spotify.com/v1/audio-analysis/2pfPbJ8MSk7eCqiMst4vMC,0.511,613400,0.688,2pfPbJ8MSk7eCqiMst4vMC,0.0,5,0.693,-6.713,1,0.0886,99.321,4,https://api.spotify.com/v1/tracks/2pfPbJ8MSk7eCqiMst4vMC,audio_features,spotify:track:2pfPbJ8MSk7eCqiMst4vMC,0.497
23,0.82,https://api.spotify.com/v1/audio-analysis/1xSTs5VF8BtRQpzR2fkj9A,0.346,252067,0.279,1xSTs5VF8BtRQpzR2fkj9A,0.0,8,0.124,-11.523,1,0.0351,76.054,3,https://api.spotify.com/v1/tracks/1xSTs5VF8BtRQpzR2fkj9A,audio_features,spotify:track:1xSTs5VF8BtRQpzR2fkj9A,0.401
24,0.173,https://api.spotify.com/v1/audio-analysis/4PsganUGiiXUNtWTMIvdUp,0.497,293314,0.567,4PsganUGiiXUNtWTMIvdUp,0.0,5,0.313,-5.267,0,0.0311,88.655,4,https://api.spotify.com/v1/tracks/4PsganUGiiXUNtWTMIvdUp,audio_features,spotify:track:4PsganUGiiXUNtWTMIvdUp,0.346
25,0.248,https://api.spotify.com/v1/audio-analysis/6kMq92FFhi7q72hg2o3Zre,0.475,277107,0.911,6kMq92FFhi7q72hg2o3Zre,0.0,8,0.48,-6.811,1,0.111,171.448,4,https://api.spotify.com/v1/tracks/6kMq92FFhi7q72hg2o3Zre,audio_features,spotify:track:6kMq92FFhi7q72hg2o3Zre,0.458
26,0.503,https://api.spotify.com/v1/audio-analysis/1jwTbXQa3GJWgBCNxxuL0g,0.382,335200,0.596,1jwTbXQa3GJWgBCNxxuL0g,4.85e-06,4,0.238,-6.092,1,0.0282,75.897,4,https://api.spotify.com/v1/tracks/1jwTbXQa3GJWgBCNxxuL0g,audio_features,spotify:track:1jwTbXQa3GJWgBCNxxuL0g,0.154
27,0.223,https://api.spotify.com/v1/audio-analysis/0UQDSP8cz6WmLJckO5jqUQ,0.745,307973,0.753,0UQDSP8cz6WmLJckO5jqUQ,0.0,1,0.705,-2.408,1,0.164,144.057,4,https://api.spotify.com/v1/tracks/0UQDSP8cz6WmLJckO5jqUQ,audio_features,spotify:track:0UQDSP8cz6WmLJckO5jqUQ,0.589
28,0.443,https://api.spotify.com/v1/audio-analysis/3Xg7RAV68Y0l8xyqQsuKJe,0.471,387573,0.599,3Xg7RAV68Y0l8xyqQsuKJe,0.0,6,0.774,-8.552,0,0.0859,119.18,3,https://api.spotify.com/v1/tracks/3Xg7RAV68Y0l8xyqQsuKJe,audio_features,spotify:track:3Xg7RAV68Y0l8xyqQsuKJe,0.424
29,0.599,https://api.spotify.com/v1/audio-analysis/3NBygJfkCX6zbEUljzh2gv,0.351,355160,0.523,3NBygJfkCX6zbEUljzh2gv,0.0,3,0.545,-10.71,1,0.0718,82.116,3,https://api.spotify.com/v1/tracks/3NBygJfkCX6zbEUljzh2gv,audio_features,spotify:track:3NBygJfkCX6zbEUljzh2gv,0.338
30,0.519,https://api.spotify.com/v1/audio-analysis/49BWLtQKtyz1kYhe148mWj,0.351,292040,0.57,49BWLtQKtyz1kYhe148mWj,0.0,1,0.537,-10.51,1,0.0491,117.343,4,https://api.spotify.com/v1/tracks/49BWLtQKtyz1kYhe148mWj,audio_features,spotify:track:49BWLtQKtyz1kYhe148mWj,0.403
31,0.655,https://api.spotify.com/v1/audio-analysis/537bauuRZw1QMo3Ya4vZrz,0.528,245667,0.805,537bauuRZw1QMo3Ya4vZrz,0.0,5,0.677,-9.416,1,0.0759,80.57,4,https://api.spotify.com/v1/tracks/537bauuRZw1QMo3Ya4vZrz,audio_features,spotify:track:537bauuRZw1QMo3Ya4vZrz,0.499
32,0.0427,https://api.spotify.com/v1/audio-analysis/3GN2Y6iwlw1M7fhMHl60PI,0.573,223667,0.898,3GN2Y6iwlw1M7fhMHl60PI,0.0,0,0.15,-3.583,1,0.133,125.745,4,https://api.spotify.com/v1/tracks/3GN2Y6iwlw1M7fhMHl60PI,audio_features,spotify:track:3GN2Y6iwlw1M7fhMHl60PI,0.539
33,0.318,https://api.spotify.com/v1/audio-analysis/0bGyh9iwb37ElctPNsxdwX,0.53,368440,0.541,0bGyh9iwb37ElctPNsxdwX,0.0,5,0.528,-9.475,1,0.273,100.616,4,https://api.spotify.com/v1/tracks/0bGyh9iwb37ElctPNsxdwX,audio_features,spotify:track:0bGyh9iwb37ElctPNsxdwX,0.532
34,0.0438,https://api.spotify.com/v1/audio-analysis/27QTBSG6yn9Brmkvf4vPK6,0.832,305800,0.918,27QTBSG6yn9Brmkvf4vPK6,6.08e-05,0,0.0685,-5.249,1,0.0825,105.777,4,https://api.spotify.com/v1/tracks/27QTBSG6yn9Brmkvf4vPK6,audio_features,spotify:track:27QTBSG6yn9Brmkvf4vPK6,0.693
35,0.485,https://api.spotify.com/v1/audio-analysis/6blSODzePwJZwG8VS3i5nt,0.425,346867,0.461,6blSODzePwJZwG8VS3i5nt,0.0,0,0.12,-6.567,1,0.0264,91.854,4,https://api.spotify.com/v1/tracks/6blSODzePwJZwG8VS3i5nt,audio_features,spotify:track:6blSODzePwJZwG8VS3i5nt,0.222
36,0.269,https://api.spotify.com/v1/audio-analysis/4IyemaA2yUElYlOiCV1vGC,0.517,309067,0.464,4IyemaA2yUElYlOiCV1vGC,0.0,5,0.0827,-8.021,1,0.0275,106.395,4,https://api.spotify.com/v1/tracks/4IyemaA2yUElYlOiCV1vGC,audio_features,spotify:track:4IyemaA2yUElYlOiCV1vGC,0.162
37,0.0565,https://api.spotify.com/v1/audio-analysis/5vY1TilwK6G4k5j5gejOV1,0.444,388587,0.819,5vY1TilwK6G4k5j5gejOV1,0.0,4,0.348,-5.933,0,0.368,165.445,4,https://api.spotify.com/v1/tracks/5vY1TilwK6G4k5j5gejOV1,audio_features,spotify:track:5vY1TilwK6G4k5j5gejOV1,0.228
38,0.0353,https://api.spotify.com/v1/audio-analysis/2KxluFxumfo23bZqZzGToW,0.295,274307,0.758,2KxluFxumfo23bZqZzGToW,0.0,0,0.982,-9.992,1,0.231,171.375,4,https://api.spotify.com/v1/tracks/2KxluFxumfo23bZqZzGToW,audio_features,spotify:track:2KxluFxumfo23bZqZzGToW,0.443
39,0.892,https://api.spotify.com/v1/audio-analysis/6oKM1tSrlc8n1dW7lmbLAI,0.251,188440,0.225,6oKM1tSrlc8n1dW7lmbLAI,0.0,8,0.335,-11.358,1,0.032,80.008,3,https://api.spotify.com/v1/tracks/6oKM1tSrlc8n1dW7lmbLAI,audio_features,spotify:track:6oKM1tSrlc8n1dW7lmbLAI,0.281
40,0.513,https://api.spotify.com/v1/audio-analysis/3PlmR2sBI5WJqvLlFaRa5O,0.304,350267,0.568,3PlmR2sBI5WJqvLlFaRa5O,1.15e-06,10,0.139,-7.229,0,0.0413,87.644,4,https://api.spotify.com/v1/tracks/3PlmR2sBI5WJqvLlFaRa5O,audio_features,spotify:track:3PlmR2sBI5WJqvLlFaRa5O,0.127
41,0.901,https://api.spotify.com/v1/audio-analysis/3Wakuaf7Bdr48SY1eSEEgc,0.375,155307,0.127,3Wakuaf7Bdr48SY1eSEEgc,0.0,0,0.296,-15.582,0,0.094,86.656,3,https://api.spotify.com/v1/tracks/3Wakuaf7Bdr48SY1eSEEgc,audio_features,spotify:track:3Wakuaf7Bdr48SY1eSEEgc,0.102
42,0.106,https://api.spotify.com/v1/audio-analysis/7hZRgQiZEKf1e8KTEVIkQN,0.759,369120,0.951,7hZRgQiZEKf1e8KTEVIkQN,1.05e-05,5,0.954,-4.659,0,0.0811,110.881,4,https://api.spotify.com/v1/tracks/7hZRgQiZEKf1e8KTEVIkQN,audio_features,spotify:track:7hZRgQiZEKf1e8KTEVIkQN,0.743
0,0.0244,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,0.746,222093,0.873,2d8JP84HNLKhmd6IYOoupQ,0.0,7,0.354,-3.803,1,0.128,148.075,4,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,audio_features,spotify:track:2d8JP84HNLKhmd6IYOoupQ,0.817
1,0.408,https://api.spotify.com/v1/audio-analysis/7ID2dydg1QFuWObmdhwzfm,0.647,277707,0.291,7ID2dydg1QFuWObmdhwzfm,0.0,2,0.0772,-8.275,0,0.0363,119.839,3,https://api.spotify.com/v1/tracks/7ID2dydg1QFuWObmdhwzfm,audio_features,spotify:track:7ID2dydg1QFuWObmdhwzfm,0.4
2,0.0591,https://api.spotify.com/v1/audio-analysis/494OU6M7NOf4ICYb4zWCf5,0.748,235493,0.788,494OU6M7NOf4ICYb4zWCf5,0.0,1,0.0863,-7.055,1,0.0334,120.076,4,https://api.spotify.com/v1/tracks/494OU6M7NOf4ICYb4zWCf5,audio_features,spotify:track:494OU6M7NOf4ICYb4zWCf5,0.884
3,0.868,https://api.spotify.com/v1/audio-analysis/5XzmZjXhMjDHr7ZfJ6DELQ,0.579,188238,0.268,5XzmZjXhMjDHr7ZfJ6DELQ,0.0,2,0.12,-5.65,1,0.0442,205.903,4,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ,audio_features,spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,0.321
4,0.000704,https://api.spotify.com/v1/audio-analysis/26rdOwwjC2UnweK3xeS58u,0.657,190186,0.827,26rdOwwjC2UnweK3xeS58u,0.00534,5,0.065,-4.036,1,0.0734,145.889,4,https://api.spotify.com/v1/tracks/26rdOwwjC2UnweK3xeS58u,audio_features,spotify:track:26rdOwwjC2UnweK3xeS58u,0.69
5,0.0137,https://api.spotify.com/v1/audio-analysis/1SfoXU9q0EZtlgSLlrYBju,0.534,203107,0.606,1SfoXU9q0EZtlgSLlrYBju,0.0,0,0.0725,-5.874,0,0.0452,151.88,4,https://api.spotify.com/v1/tracks/1SfoXU9q0EZtlgSLlrYBju,audio_features,spotify:track:1SfoXU9q0EZtlgSLlrYBju,0.13
6,0.00108,https://api.spotify.com/v1/audio-analysis/0pn6qyOJYNwP9nhGg3L7dV,0.845,189907,0.534,0pn6qyOJYNwP9nhGg3L7dV,1.18e-05,0,0.0689,-8.722,1,0.0385,104.972,4,https://api.spotify.com/v1/tracks/0pn6qyOJYNwP9nhGg3L7dV,audio_features,spotify:track:0pn6qyOJYNwP9nhGg3L7dV,0.726
7,0.00238,https://api.spotify.com/v1/audio-analysis/0WqIKmW4BTrj3eJFmnCKMv,0.664,235933,0.758,0WqIKmW4BTrj3eJFmnCKMv,0.0,2,0.0598,-6.583,0,0.21,99.259,4,https://api.spotify.com/v1/tracks/0WqIKmW4BTrj3eJFmnCKMv,audio_features,spotify:track:0WqIKmW4BTrj3eJFmnCKMv,0.701
8,0.00127,https://api.spotify.com/v1/audio-analysis/4bk78jvK8Fe9YHqruOJW0v,0.806,191667,0.902,4bk78jvK8Fe9YHqruOJW0v,0.0,11,0.212,-3.387,0,0.0475,128.943,4,https://api.spotify.com/v1/tracks/4bk78jvK8Fe9YHqruOJW0v,audio_features,spotify:track:4bk78jvK8Fe9YHqruOJW0v,0.961
9,0.0904,https://api.spotify.com/v1/audio-analysis/3W3KtDwAIg3mAruSpnfG3Q,0.912,199938,0.716,3W3KtDwAIg3mAruSpnfG3Q,0.0,10,0.0491,-4.141,0,0.0697,94.981,4,https://api.spotify.com/v1/tracks/3W3KtDwAIg3mAruSpnfG3Q,audio_features,spotify:track:3W3KtDwAIg3mAruSpnfG3Q,0.377
10,0.103,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,0.728,235213,0.974,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,4,0.175,-2.261,0,0.0665,79.526,4,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,0.965
11,0.0746,https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj,0.755,199693,0.832,5OMwQFBcte0aWFJFqrr5oj,1.27e-06,2,0.291,-2.741,0,0.116,120.032,4,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,audio_features,spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.735
12,0.0584,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,0.967,242733,0.583,0O45fw2L5vsWpdsOdXwNAR,0.0,7,0.0519,-5.562,0,0.0789,117.0,4,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,audio_features,spotify:track:0O45fw2L5vsWpdsOdXwNAR,0.964
13,0.00756,https://api.spotify.com/v1/audio-analysis/1X2Zd5wKGbY1oKzb8dzJRy,0.68,214840,0.692,1X2Zd5wKGbY1oKzb8dzJRy,4.52e-05,7,0.202,-5.304,0,0.0463,129.943,4,https://api.spotify.com/v1/tracks/1X2Zd5wKGbY1oKzb8dzJRy,audio_features,spotify:track:1X2Zd5wKGbY1oKzb8dzJRy,0.289
14,0.000844,https://api.spotify.com/v1/audio-analysis/6jBCehpNMkwFVF3dz4nLIW,0.956,183427,0.72,6jBCehpNMkwFVF3dz4nLIW,0.0,11,0.0597,-13.476,0,0.137,127.872,4,https://api.spotify.com/v1/tracks/6jBCehpNMkwFVF3dz4nLIW,audio_features,spotify:track:6jBCehpNMkwFVF3dz4nLIW,0.961
15,0.0376,https://api.spotify.com/v1/audio-analysis/62LHRv9uwSNlBmByQF5jdE,0.844,267080,0.659,62LHRv9uwSNlBmByQF5jdE,8.07e-05,6,0.0523,-5.587,0,0.0626,122.683,4,https://api.spotify.com/v1/tracks/62LHRv9uwSNlBmByQF5jdE,audio_features,spotify:track:62LHRv9uwSNlBmByQF5jdE,0.54
16,0.00952,https://api.spotify.com/v1/audio-analysis/2U8NXPTXZWG2O0ye2sYRiH,0.711,157153,0.906,2U8NXPTXZWG2O0ye2sYRiH,1.64e-05,8,0.153,-2.671,1,0.0284,125.916,4,https://api.spotify.com/v1/tracks/2U8NXPTXZWG2O0ye2sYRiH,audio_features,spotify:track:2U8NXPTXZWG2O0ye2sYRiH,0.824
17,0.219,https://api.spotify.com/v1/audio-analysis/5b88tNINg4Q4nrRbrCXUmg,0.647,232720,0.822,5b88tNINg4Q4nrRbrCXUmg,0.0,5,0.0908,-4.662,0,0.183,160.019,4,https://api.spotify.com/v1/tracks/5b88tNINg4Q4nrRbrCXUmg,audio_features,spotify:track:5b88tNINg4Q4nrRbrCXUmg,0.962
18,0.115,https://api.spotify.com/v1/audio-analysis/7bJwvubZZaoGE1AGEfu8Fi,0.624,197253,0.618,7bJwvubZZaoGE1AGEfu8Fi,3.3e-06,8,0.104,-4.868,1,0.0322,125.036,4,https://api.spotify.com/v1/tracks/7bJwvubZZaoGE1AGEfu8Fi,audio_features,spotify:track:7bJwvubZZaoGE1AGEfu8Fi,0.122
19,0.221,https://api.spotify.com/v1/audio-analysis/2Moa5MbVbUNISjmpYqm0DO,0.508,176293,0.883,2Moa5MbVbUNISjmpYqm0DO,0.0,8,0.111,-3.402,0,0.0967,158.04,4,https://api.spotify.com/v1/tracks/2Moa5MbVbUNISjmpYqm0DO,audio_features,spotify:track:2Moa5MbVbUNISjmpYqm0DO,0.887
20,0.102,https://api.spotify.com/v1/audio-analysis/7vWGeYZJUzBXKGPro05UXS,0.553,243707,0.723,7vWGeYZJUzBXKGPro05UXS,0.0,11,0.212,-5.607,1,0.0453,157.998,4,https://api.spotify.com/v1/tracks/7vWGeYZJUzBXKGPro05UXS,audio_features,spotify:track:7vWGeYZJUzBXKGPro05UXS,0.473
21,0.0189,https://api.spotify.com/v1/audio-analysis/1qwnPVOIJjAFfCc40Etb1D,0.717,205000,0.796,1qwnPVOIJjAFfCc40Etb1D,8.94e-05,6,0.19,-3.677,1,0.0303,105.017,4,https://api.spotify.com/v1/tracks/1qwnPVOIJjAFfCc40Etb1D,audio_features,spotify:track:1qwnPVOIJjAFfCc40Etb1D,0.942
22,0.344,https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU,0.527,191040,0.902,5dNGORzxFb5z3v7vSAFkTU,4.63e-05,6,0.0669,-5.352,1,0.0601,181.964,4,https://api.spotify.com/v1/tracks/5dNGORzxFb5z3v7vSAFkTU,audio_features,spotify:track:5dNGORzxFb5z3v7vSAFkTU,0.709
23,0.0832,https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT,0.51,226867,0.898,03fT3OHB9KyMtGMt2zwqCT,0.0,11,0.071,-3.15,1,0.0696,144.056,4,https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT,audio_features,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.596
24,0.223,https://api.spotify.com/v1/audio-analysis/6aNwDe5YH5YUPlpHkku52w,0.67,182400,0.737,6aNwDe5YH5YUPlpHkku52w,0.0,9,0.325,-6.794,1,0.0434,92.983,4,https://api.spotify.com/v1/tracks/6aNwDe5YH5YUPlpHkku52w,audio_features,spotify:track:6aNwDe5YH5YUPlpHkku52w,0.754
25,0.0249,https://api.spotify.com/v1/audio-analysis/454JIJlQ8GvrCoBvSfq3KA,0.409,214827,0.765,454JIJlQ8GvrCoBvSfq3KA,6.16e-06,11,0.104,-5.696,1,0.0412,83.093,4,https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA,audio_features,spotify:track:454JIJlQ8GvrCoBvSfq3KA,0.5
26,0.0389,https://api.spotify.com/v1/audio-analysis/2krJlC7MXXpOdPipgc0TaS,0.464,232720,0.889,2krJlC7MXXpOdPipgc0TaS,0.0272,5,0.31,-5.042,1,0.0497,87.858,4,https://api.spotify.com/v1/tracks/2krJlC7MXXpOdPipgc0TaS,audio_features,spotify:track:2krJlC7MXXpOdPipgc0TaS,0.539
27,0.432,https://api.spotify.com/v1/audio-analysis/1yEwEiTpsaPhQi9lb5EVV4,0.715,203173,0.584,1yEwEiTpsaPhQi9lb5EVV4,1.41e-06,8,0.095,-8.231,1,0.0296,90.987,4,https://api.spotify.com/v1/tracks/1yEwEiTpsaPhQi9lb5EVV4,audio_features,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,0.61
28,0.103,https://api.spotify.com/v1/audio-analysis/3OMpIoONQH8rSscaZLozFQ,0.378,301800,0.903,3OMpIoONQH8rSscaZLozFQ,0.000285,7,0.134,-4.538,1,0.0533,115.616,4,https://api.spotify.com/v1/tracks/3OMpIoONQH8rSscaZLozFQ,audio_features,spotify:track:3OMpIoONQH8rSscaZLozFQ,0.457
29,0.224,https://api.spotify.com/v1/audio-analysis/5zGqTc1WQUe8XqqdnrpKTV,0.612,207040,0.791,5zGqTc1WQUe8XqqdnrpKTV,0.0,6,0.112,-3.519,1,0.0291,133.977,4,https://api.spotify.com/v1/tracks/5zGqTc1WQUe8XqqdnrpKTV,audio_features,spotify:track:5zGqTc1WQUe8XqqdnrpKTV,0.786
30,0.0293,https://api.spotify.com/v1/audio-analysis/0yD66650JxhqKbW76C2qCo,0.645,225560,0.904,0yD66650JxhqKbW76C2qCo,0.0,2,0.0834,-4.532,1,0.0462,105.97,4,https://api.spotify.com/v1/tracks/0yD66650JxhqKbW76C2qCo,audio_features,spotify:track:0yD66650JxhqKbW76C2qCo,0.671
31,0.0413,https://api.spotify.com/v1/audio-analysis/68iwafs32FXpAIDWqU8wdU,0.497,193133,0.726,68iwafs32FXpAIDWqU8wdU,0.0,9,0.109,-6.08,1,0.0303,172.107,4,https://api.spotify.com/v1/tracks/68iwafs32FXpAIDWqU8wdU,audio_features,spotify:track:68iwafs32FXpAIDWqU8wdU,0.356
32,0.0978,https://api.spotify.com/v1/audio-analysis/3vsKVgsF2Ax03wXt3J5EqU,0.614,209013,0.92,3vsKVgsF2Ax03wXt3J5EqU,0.0,7,0.112,-4.138,1,0.0326,97.965,4,https://api.spotify.com/v1/tracks/3vsKVgsF2Ax03wXt3J5EqU,audio_features,spotify:track:3vsKVgsF2Ax03wXt3J5EqU,0.763
33,0.144,https://api.spotify.com/v1/audio-analysis/2oY4oo9g0SJggxwnzNlmd1,0.599,207333,0.442,2oY4oo9g0SJggxwnzNlmd1,0.0,2,0.109,-13.687,1,0.045,82.011,4,https://api.spotify.com/v1/tracks/2oY4oo9g0SJggxwnzNlmd1,audio_features,spotify:track:2oY4oo9g0SJggxwnzNlmd1,0.719
34,0.0223,https://api.spotify.com/v1/audio-analysis/61voPX1C71rhwynuLQyajo,0.745,218147,0.805,61voPX1C71rhwynuLQyajo,1.06e-06,2,0.13,-5.549,1,0.0307,126.065,4,https://api.spotify.com/v1/tracks/61voPX1C71rhwynuLQyajo,audio_features,spotify:track:61voPX1C71rhwynuLQyajo,0.765
35,0.174,https://api.spotify.com/v1/audio-analysis/5XL2CPUxi8fpP1VKXfKFCQ,0.71,212173,0.89,5XL2CPUxi8fpP1VKXfKFCQ,0.0,11,0.185,-5.088,1,0.0403,108.0,4,https://api.spotify.com/v1/tracks/5XL2CPUxi8fpP1VKXfKFCQ,audio_features,spotify:track:5XL2CPUxi8fpP1VKXfKFCQ,0.804
36,0.609,https://api.spotify.com/v1/audio-analysis/1iUT3KwruTC7SkS0bgbxF5,0.358,209667,0.524,1iUT3KwruTC7SkS0bgbxF5,0.0,4,0.167,-6.679,1,0.0308,71.006,4,https://api.spotify.com/v1/tracks/1iUT3KwruTC7SkS0bgbxF5,audio_features,spotify:track:1iUT3KwruTC7SkS0bgbxF5,0.486
37,0.817,https://api.spotify.com/v1/audio-analysis/4gTyrZ0cv1J5YZgNQiNyN4,0.481,347667,0.468,4gTyrZ0cv1J5YZgNQiNyN4,0.0,2,0.933,-11.315,1,0.0605,112.981,4,https://api.spotify.com/v1/tracks/4gTyrZ0cv1J5YZgNQiNyN4,audio_features,spotify:track:4gTyrZ0cv1J5YZgNQiNyN4,0.443
38,0.0283,https://api.spotify.com/v1/audio-analysis/24URIm6Vu2f8TmXBziI8z8,0.418,193507,0.898,24URIm6Vu2f8TmXBziI8z8,0.0,4,0.151,-4.283,1,0.0808,164.01,4,https://api.spotify.com/v1/tracks/24URIm6Vu2f8TmXBziI8z8,audio_features,spotify:track:24URIm6Vu2f8TmXBziI8z8,0.79
39,0.221,https://api.spotify.com/v1/audio-analysis/2Moa5MbVbUNISjmpYqm0DO,0.508,176293,0.883,2Moa5MbVbUNISjmpYqm0DO,0.0,8,0.111,-3.402,0,0.0967,158.04,4,https://api.spotify.com/v1/tracks/2Moa5MbVbUNISjmpYqm0DO,audio_features,spotify:track:2Moa5MbVbUNISjmpYqm0DO,0.887
40,0.0185,https://api.spotify.com/v1/audio-analysis/4onY9xh40OE5wIecwjUinG,0.555,212507,0.785,4onY9xh40OE5wIecwjUinG,0.0,5,0.0637,-4.8,1,0.0387,173.975,4,https://api.spotify.com/v1/tracks/4onY9xh40OE5wIecwjUinG,audio_features,spotify:track:4onY9xh40OE5wIecwjUinG,0.816
41,0.203,https://api.spotify.com/v1/audio-analysis/16PJadRYY8rskHeGRODw3N,0.524,228320,0.88,16PJadRYY8rskHeGRODw3N,8.09e-06,1,0.13,-3.764,1,0.0389,103.994,3,https://api.spotify.com/v1/tracks/16PJadRYY8rskHeGRODw3N,audio_features,spotify:track:16PJadRYY8rskHeGRODw3N,0.595
42,0.0663,https://api.spotify.com/v1/audio-analysis/2T1KIjk0jblquN5EI8lsJK,0.58,233920,0.856,2T1KIjk0jblquN5EI8lsJK,4.03e-06,4,0.0516,-5.101,0,0.0336,111.968,4,https://api.spotify.com/v1/tracks/2T1KIjk0jblquN5EI8lsJK,audio_features,spotify:track:2T1KIjk0jblquN5EI8lsJK,0.468
43,0.00245,https://api.spotify.com/v1/audio-analysis/2HiXyVv2tfjIGJh02brVDY,0.663,234360,0.884,2HiXyVv2tfjIGJh02brVDY,2.05e-06,8,0.0977,-4.562,1,0.0297,117.004,4,https://api.spotify.com/v1/tracks/2HiXyVv2tfjIGJh02brVDY,audio_features,spotify:track:2HiXyVv2tfjIGJh02brVDY,0.919
44,0.0279,https://api.spotify.com/v1/audio-analysis/7mu21H4g5sGUX7n3tGsGig,0.497,233227,0.908,7mu21H4g5sGUX7n3tGsGig,0.0,0,0.317,-4.332,1,0.0434,160.049,4,https://api.spotify.com/v1/tracks/7mu21H4g5sGUX7n3tGsGig,audio_features,spotify:track:7mu21H4g5sGUX7n3tGsGig,0.802
45,0.0616,https://api.spotify.com/v1/audio-analysis/0qlAsHgcSXHw66XjBVrzli,0.625,203413,0.872,0qlAsHgcSXHw66XjBVrzli,0.0,7,0.443,-4.277,1,0.0526,125.949,4,https://api.spotify.com/v1/tracks/0qlAsHgcSXHw66XjBVrzli,audio_features,spotify:track:0qlAsHgcSXHw66XjBVrzli,0.665
