,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
41,0.411,https://api.spotify.com/v1/audio-analysis/7e0agBdgTU6r9hPM3rb9FY,0.663,226753,0.669,7e0agBdgTU6r9hPM3rb9FY,0.0064,5,0.0805,-7.916,0,0.0393,120.002,4,https://api.spotify.com/v1/tracks/7e0agBdgTU6r9hPM3rb9FY,audio_features,spotify:track:7e0agBdgTU6r9hPM3rb9FY,0.243
42,0.446,https://api.spotify.com/v1/audio-analysis/5IzsN9YiN576rmX3fgDgXl,0.494,193947,0.614,5IzsN9YiN576rmX3fgDgXl,2.23e-05,7,0.128,-9.29,0,0.155,176.248,3,https://api.spotify.com/v1/tracks/5IzsN9YiN576rmX3fgDgXl,audio_features,spotify:track:5IzsN9YiN576rmX3fgDgXl,0.501
43,0.00624,https://api.spotify.com/v1/audio-analysis/6Gf9L0RePGpCHaFIXCMZN4,0.555,250346,0.791,6Gf9L0RePGpCHaFIXCMZN4,0.0,5,0.193,-6.445,0,0.0513,105.088,4,https://api.spotify.com/v1/tracks/6Gf9L0RePGpCHaFIXCMZN4,audio_features,spotify:track:6Gf9L0RePGpCHaFIXCMZN4,0.158
44,0.0159,https://api.spotify.com/v1/audio-analysis/1BltsyC5W3SAABdxyrDXwi,0.503,255632,0.727,1BltsyC5W3SAABdxyrDXwi,9.45e-05,1,0.0895,-5.456,1,0.167,121.985,4,https://api.spotify.com/v1/tracks/1BltsyC5W3SAABdxyrDXwi,audio_features,spotify:track:1BltsyC5W3SAABdxyrDXwi,0.521
45,0.000486,https://api.spotify.com/v1/audio-analysis/4wBzcbZPAkMC6gpKsr84a9,0.506,220893,0.778,4wBzcbZPAkMC6gpKsr84a9,0.000918,1,0.217,-5.008,0,0.0414,109.988,4,https://api.spotify.com/v1/tracks/4wBzcbZPAkMC6gpKsr84a9,audio_features,spotify:track:4wBzcbZPAkMC6gpKsr84a9,0.0641
46,0.387,https://api.spotify.com/v1/audio-analysis/2H881m3JRA8lpuuwaQL6zy,0.614,169853,0.682,2H881m3JRA8lpuuwaQL6zy,0.0,11,0.134,-4.117,0,0.102,100.202,4,https://api.spotify.com/v1/tracks/2H881m3JRA8lpuuwaQL6zy,audio_features,spotify:track:2H881m3JRA8lpuuwaQL6zy,0.566
47,0.693,https://api.spotify.com/v1/audio-analysis/5efuBeQd7Y2Q2kXOeiMpRo,0.718,176439,0.621,5efuBeQd7Y2Q2kXOeiMpRo,2.07e-05,5,0.13,-4.799,0,0.0388,112.104,4,https://api.spotify.com/v1/tracks/5efuBeQd7Y2Q2kXOeiMpRo,audio_features,spotify:track:5efuBeQd7Y2Q2kXOeiMpRo,0.456
48,0.124,https://api.spotify.com/v1/audio-analysis/3re97KCFI7Lt6pRfxdC8KL,0.789,205720,0.599,3re97KCFI7Lt6pRfxdC8KL,1.41e-06,6,0.176,-7.267,1,0.039,124.017,4,https://api.spotify.com/v1/tracks/3re97KCFI7Lt6pRfxdC8KL,audio_features,spotify:track:3re97KCFI7Lt6pRfxdC8KL,0.711
49,0.143,https://api.spotify.com/v1/audio-analysis/67M8Sg4R7bEidOf0cag0Ld,0.656,204680,0.855,67M8Sg4R7bEidOf0cag0Ld,0.0,1,0.333,-3.087,0,0.0582,112.047,4,https://api.spotify.com/v1/tracks/67M8Sg4R7bEidOf0cag0Ld,audio_features,spotify:track:67M8Sg4R7bEidOf0cag0Ld,0.504
50,0.0671,https://api.spotify.com/v1/audio-analysis/0B3x40yF0GalVYyje2jMLG,0.79,237492,0.758,0B3x40yF0GalVYyje2jMLG,3.72e-05,5,0.0452,-5.982,0,0.0557,107.98,4,https://api.spotify.com/v1/tracks/0B3x40yF0GalVYyje2jMLG,audio_features,spotify:track:0B3x40yF0GalVYyje2jMLG,0.901
0,0.000174,https://api.spotify.com/v1/audio-analysis/2c4QEzLpcIQ6vPRJ26XQqg,0.407,196947,0.808,2c4QEzLpcIQ6vPRJ26XQqg,0.0131,0,0.436,-4.566,1,0.0774,136.646,4,https://api.spotify.com/v1/tracks/2c4QEzLpcIQ6vPRJ26XQqg,audio_features,spotify:track:2c4QEzLpcIQ6vPRJ26XQqg,0.323
1,0.000237,https://api.spotify.com/v1/audio-analysis/1MoDk4XDqdX25GXaRfXY2O,0.527,256307,0.715,1MoDk4XDqdX25GXaRfXY2O,0.0034,10,0.101,-4.934,1,0.0437,155.102,4,https://api.spotify.com/v1/tracks/1MoDk4XDqdX25GXaRfXY2O,audio_features,spotify:track:1MoDk4XDqdX25GXaRfXY2O,0.3
2,0.377,https://api.spotify.com/v1/audio-analysis/5atlAt28h9xM5wxPspr5MU,0.405,205707,0.751,5atlAt28h9xM5wxPspr5MU,0.0,5,0.0958,-3.608,1,0.0392,120.826,4,https://api.spotify.com/v1/tracks/5atlAt28h9xM5wxPspr5MU,audio_features,spotify:track:5atlAt28h9xM5wxPspr5MU,0.762
3,0.104,https://api.spotify.com/v1/audio-analysis/2XTkpF9T2PKvcLgamGJGx1,0.365,268733,0.804,2XTkpF9T2PKvcLgamGJGx1,6.58e-05,9,0.15,-5.922,0,0.105,171.597,4,https://api.spotify.com/v1/tracks/2XTkpF9T2PKvcLgamGJGx1,audio_features,spotify:track:2XTkpF9T2PKvcLgamGJGx1,0.577
4,0.0319,https://api.spotify.com/v1/audio-analysis/2PGaYCles9SXXCjYOcjyfk,0.583,234451,0.9,2PGaYCles9SXXCjYOcjyfk,3.84e-06,3,0.151,-6.085,1,0.0458,147.01,4,https://api.spotify.com/v1/tracks/2PGaYCles9SXXCjYOcjyfk,audio_features,spotify:track:2PGaYCles9SXXCjYOcjyfk,0.867
5,0.239,https://api.spotify.com/v1/audio-analysis/5xoUgPXbMNUmoHU0Enwtwq,0.41,169307,0.803,5xoUgPXbMNUmoHU0Enwtwq,0.0,7,0.103,-5.363,1,0.0623,153.315,4,https://api.spotify.com/v1/tracks/5xoUgPXbMNUmoHU0Enwtwq,audio_features,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,0.814
6,0.00606,https://api.spotify.com/v1/audio-analysis/6oXUzxFOfdXbD8ivAfAraN,0.567,214360,0.865,6oXUzxFOfdXbD8ivAfAraN,4.58e-05,7,0.218,-5.104,0,0.0393,105.992,4,https://api.spotify.com/v1/tracks/6oXUzxFOfdXbD8ivAfAraN,audio_features,spotify:track:6oXUzxFOfdXbD8ivAfAraN,0.686
7,0.0243,https://api.spotify.com/v1/audio-analysis/3omXshBamrREltcf24gYDC,0.464,200360,0.713,3omXshBamrREltcf24gYDC,6.24e-06,2,0.566,-4.046,1,0.0305,78.008,4,https://api.spotify.com/v1/tracks/3omXshBamrREltcf24gYDC,audio_features,spotify:track:3omXshBamrREltcf24gYDC,0.537
8,0.000861,https://api.spotify.com/v1/audio-analysis/5LlsD7LdSMkGV4Iu0a2Zq0,0.436,183093,0.85,5LlsD7LdSMkGV4Iu0a2Zq0,0.74,2,0.128,-4.86,1,0.0617,152.644,4,https://api.spotify.com/v1/tracks/5LlsD7LdSMkGV4Iu0a2Zq0,audio_features,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,0.537
9,0.0229,https://api.spotify.com/v1/audio-analysis/2kP1ujXHn0mNqFbiT3zob8,0.313,216176,0.635,2kP1ujXHn0mNqFbiT3zob8,0.0,11,0.129,-4.676,0,0.0431,114.776,4,https://api.spotify.com/v1/tracks/2kP1ujXHn0mNqFbiT3zob8,audio_features,spotify:track:2kP1ujXHn0mNqFbiT3zob8,0.224
10,0.00147,https://api.spotify.com/v1/audio-analysis/3dEFa9KjOLEZl980ctEEv1,0.564,234526,0.923,3dEFa9KjOLEZl980ctEEv1,0.0,9,0.277,-3.843,0,0.0325,141.991,4,https://api.spotify.com/v1/tracks/3dEFa9KjOLEZl980ctEEv1,audio_features,spotify:track:3dEFa9KjOLEZl980ctEEv1,0.587
11,0.0302,https://api.spotify.com/v1/audio-analysis/0MKqeOVdZcUFGJvWpGCKbG,0.533,259947,0.376,0MKqeOVdZcUFGJvWpGCKbG,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,https://api.spotify.com/v1/tracks/0MKqeOVdZcUFGJvWpGCKbG,audio_features,spotify:track:0MKqeOVdZcUFGJvWpGCKbG,0.187
12,0.0867,https://api.spotify.com/v1/audio-analysis/5cm47Nc1MWBVIkRFaXxvHY,0.448,234080,0.815,5cm47Nc1MWBVIkRFaXxvHY,0.686,0,0.316,-5.951,0,0.0361,124.808,4,https://api.spotify.com/v1/tracks/5cm47Nc1MWBVIkRFaXxvHY,audio_features,spotify:track:5cm47Nc1MWBVIkRFaXxvHY,0.217
13,0.014,https://api.spotify.com/v1/audio-analysis/5TGYo4MrNKqIvJqgx134py,0.547,218373,0.922,5TGYo4MrNKqIvJqgx134py,0.000117,11,0.0598,-3.893,0,0.0738,112.66,4,https://api.spotify.com/v1/tracks/5TGYo4MrNKqIvJqgx134py,audio_features,spotify:track:5TGYo4MrNKqIvJqgx134py,0.366
14,0.01,https://api.spotify.com/v1/audio-analysis/7IWu3uIUIYIeafzwv582Ho,0.426,217200,0.949,7IWu3uIUIYIeafzwv582Ho,0.00434,6,0.377,-3.231,0,0.0631,122.241,4,https://api.spotify.com/v1/tracks/7IWu3uIUIYIeafzwv582Ho,audio_features,spotify:track:7IWu3uIUIYIeafzwv582Ho,0.339
15,0.0111,https://api.spotify.com/v1/audio-analysis/0PAlrNkCRRHv7hShF5s7Rr,0.274,302333,0.717,0PAlrNkCRRHv7hShF5s7Rr,0.0,5,0.123,-5.435,1,0.0382,185.17,4,https://api.spotify.com/v1/tracks/0PAlrNkCRRHv7hShF5s7Rr,audio_features,spotify:track:0PAlrNkCRRHv7hShF5s7Rr,0.0931
16,0.895,https://api.spotify.com/v1/audio-analysis/35weSxL477aChs1wx7oZS5,0.412,182893,0.226,35weSxL477aChs1wx7oZS5,7.74e-05,7,0.0871,-12.377,1,0.0323,168.139,4,https://api.spotify.com/v1/tracks/35weSxL477aChs1wx7oZS5,audio_features,spotify:track:35weSxL477aChs1wx7oZS5,0.524
17,0.969,https://api.spotify.com/v1/audio-analysis/6mORGLOz79w6VsCRLWYYuK,0.443,208212,0.369,6mORGLOz79w6VsCRLWYYuK,0.277,9,0.638,-9.514,1,0.0441,174.107,3,https://api.spotify.com/v1/tracks/6mORGLOz79w6VsCRLWYYuK,audio_features,spotify:track:6mORGLOz79w6VsCRLWYYuK,0.0989
18,0.631,https://api.spotify.com/v1/audio-analysis/5V1AHQugSTASVez5ffJtFo,0.443,243027,0.403,5V1AHQugSTASVez5ffJtFo,0.0,0,0.111,-8.339,1,0.0322,143.462,4,https://api.spotify.com/v1/tracks/5V1AHQugSTASVez5ffJtFo,audio_features,spotify:track:5V1AHQugSTASVez5ffJtFo,0.41
19,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
20,0.462,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,0.697,173631,0.877,4iEOVEULZRvmzYSZY2ViKN,0.00943,3,0.083,-4.465,1,0.0462,101.99,4,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,audio_features,spotify:track:4iEOVEULZRvmzYSZY2ViKN,0.802
21,0.000369,https://api.spotify.com/v1/audio-analysis/3pi3WlGV7JinOxzqnBkNFi,0.489,160886,0.892,3pi3WlGV7JinOxzqnBkNFi,0.00293,11,0.411,-4.757,0,0.0786,137.93,4,https://api.spotify.com/v1/tracks/3pi3WlGV7JinOxzqnBkNFi,audio_features,spotify:track:3pi3WlGV7JinOxzqnBkNFi,0.598
22,0.00847,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,0.56,218013,0.936,0GO8y8jQk1PkHzS31d699N,0.0,3,0.161,-5.835,1,0.0439,112.96,4,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,audio_features,spotify:track:0GO8y8jQk1PkHzS31d699N,0.371
23,0.0112,https://api.spotify.com/v1/audio-analysis/3H7sv3Krffn15BufUuXzf3,0.386,425653,0.607,3H7sv3Krffn15BufUuXzf3,1.38e-05,10,0.088,-7.7,1,0.0261,147.207,4,https://api.spotify.com/v1/tracks/3H7sv3Krffn15BufUuXzf3,audio_features,spotify:track:3H7sv3Krffn15BufUuXzf3,0.532
24,0.386,https://api.spotify.com/v1/audio-analysis/4DRBaZ760gyk7LWnaJFqsJ,0.49,145747,0.715,4DRBaZ760gyk7LWnaJFqsJ,0.0,7,0.311,-5.549,1,0.0476,130.726,4,https://api.spotify.com/v1/tracks/4DRBaZ760gyk7LWnaJFqsJ,audio_features,spotify:track:4DRBaZ760gyk7LWnaJFqsJ,0.866
25,1.51e-05,https://api.spotify.com/v1/audio-analysis/0q6LuUqGLUiCPP1cbdwFs3,0.689,233867,0.739,0q6LuUqGLUiCPP1cbdwFs3,0.509,2,0.064,-5.81,1,0.026,120.423,4,https://api.spotify.com/v1/tracks/0q6LuUqGLUiCPP1cbdwFs3,audio_features,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,0.578
26,0.0102,https://api.spotify.com/v1/audio-analysis/5dKBaysNJtfpyNTRa5lqDb,0.551,137760,0.821,5dKBaysNJtfpyNTRa5lqDb,0.0438,2,0.153,-4.489,1,0.0539,174.923,4,https://api.spotify.com/v1/tracks/5dKBaysNJtfpyNTRa5lqDb,audio_features,spotify:track:5dKBaysNJtfpyNTRa5lqDb,0.842
27,0.207,https://api.spotify.com/v1/audio-analysis/4joiWvli4qJVEW6qZV2i2J,0.416,127853,0.563,4joiWvli4qJVEW6qZV2i2J,0.0,1,0.343,-8.724,0,0.0298,77.56,4,https://api.spotify.com/v1/tracks/4joiWvli4qJVEW6qZV2i2J,audio_features,spotify:track:4joiWvli4qJVEW6qZV2i2J,0.9
28,0.652,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,0.388,303373,0.338,2RlgNHKcydI9sayD2Df2xp,3.72e-06,10,0.248,-10.054,1,0.0328,177.784,4,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,audio_features,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.477
29,0.073,https://api.spotify.com/v1/audio-analysis/4duRCqphyoANSfH8oUl6c2,0.71,217520,0.725,4duRCqphyoANSfH8oUl6c2,1.52e-06,7,0.0912,-7.451,1,0.105,170.101,4,https://api.spotify.com/v1/tracks/4duRCqphyoANSfH8oUl6c2,audio_features,spotify:track:4duRCqphyoANSfH8oUl6c2,0.768
30,0.0416,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,0.492,251840,0.81,1YLJVmuzeM2YSUkCCaTNUB,0.00379,7,0.117,-5.315,1,0.0847,149.954,4,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,audio_features,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,0.245
31,0.156,https://api.spotify.com/v1/audio-analysis/37kTASujIfZZ27NV7PfIrf,0.641,241840,0.502,37kTASujIfZZ27NV7PfIrf,4.35e-06,7,0.311,-7.334,1,0.0251,105.634,4,https://api.spotify.com/v1/tracks/37kTASujIfZZ27NV7PfIrf,audio_features,spotify:track:37kTASujIfZZ27NV7PfIrf,0.326
32,0.00223,https://api.spotify.com/v1/audio-analysis/4hAhyE1iL07EIUJnqw2bsV,0.511,227800,0.617,4hAhyE1iL07EIUJnqw2bsV,0.0,10,0.201,-5.883,1,0.0313,90.951,4,https://api.spotify.com/v1/tracks/4hAhyE1iL07EIUJnqw2bsV,audio_features,spotify:track:4hAhyE1iL07EIUJnqw2bsV,0.404
33,0.0322,https://api.spotify.com/v1/audio-analysis/3arKRnq9OUd7yq6LRwVW8I,0.663,289533,0.546,3arKRnq9OUd7yq6LRwVW8I,0.000572,5,0.107,-5.234,1,0.0269,88.171,4,https://api.spotify.com/v1/tracks/3arKRnq9OUd7yq6LRwVW8I,audio_features,spotify:track:3arKRnq9OUd7yq6LRwVW8I,0.656
34,0.00137,https://api.spotify.com/v1/audio-analysis/1vYew137WJ69SFp9oez3xm,0.858,183853,0.396,1vYew137WJ69SFp9oez3xm,1.08e-05,1,0.119,-10.777,1,0.0515,89.108,4,https://api.spotify.com/v1/tracks/1vYew137WJ69SFp9oez3xm,audio_features,spotify:track:1vYew137WJ69SFp9oez3xm,0.831
35,0.879,https://api.spotify.com/v1/audio-analysis/1e0hllQ23AG0QGFgezgLOq,0.332,125667,0.179,1e0hllQ23AG0QGFgezgLOq,0.0,5,0.0886,-11.83,1,0.0326,96.529,4,https://api.spotify.com/v1/tracks/1e0hllQ23AG0QGFgezgLOq,audio_features,spotify:track:1e0hllQ23AG0QGFgezgLOq,0.315
36,0.0767,https://api.spotify.com/v1/audio-analysis/5yc59J3MR3tVDPTOgwgRI5,0.621,229413,0.853,5yc59J3MR3tVDPTOgwgRI5,3.26e-06,2,0.0893,-5.735,0,0.0253,128.142,4,https://api.spotify.com/v1/tracks/5yc59J3MR3tVDPTOgwgRI5,audio_features,spotify:track:5yc59J3MR3tVDPTOgwgRI5,0.714
37,0.0985,https://api.spotify.com/v1/audio-analysis/3oP2vxUR2bjFCrU9YolGnM,0.377,192827,0.734,3oP2vxUR2bjFCrU9YolGnM,0.0,9,0.0942,-3.645,1,0.0334,169.988,4,https://api.spotify.com/v1/tracks/3oP2vxUR2bjFCrU9YolGnM,audio_features,spotify:track:3oP2vxUR2bjFCrU9YolGnM,0.393
38,0.188,https://api.spotify.com/v1/audio-analysis/7DD7eSuYSC5xk2ArU62esN,0.534,139560,0.725,7DD7eSuYSC5xk2ArU62esN,0.0,6,0.0994,-7.576,0,0.0332,95.003,4,https://api.spotify.com/v1/tracks/7DD7eSuYSC5xk2ArU62esN,audio_features,spotify:track:7DD7eSuYSC5xk2ArU62esN,0.763
39,0.256,https://api.spotify.com/v1/audio-analysis/7uEcCGtM1FBBGIhPozhJjv,0.51,179613,0.488,7uEcCGtM1FBBGIhPozhJjv,0.0,7,0.11,-10.304,1,0.0304,125.683,4,https://api.spotify.com/v1/tracks/7uEcCGtM1FBBGIhPozhJjv,audio_features,spotify:track:7uEcCGtM1FBBGIhPozhJjv,0.649
40,0.0734,https://api.spotify.com/v1/audio-analysis/3UDmHZcBTQp8Iu8droNtUl,0.407,205293,0.834,3UDmHZcBTQp8Iu8droNtUl,0.00021,6,0.241,-9.224,1,0.208,121.38,4,https://api.spotify.com/v1/tracks/3UDmHZcBTQp8Iu8droNtUl,audio_features,spotify:track:3UDmHZcBTQp8Iu8droNtUl,0.71
41,0.693,https://api.spotify.com/v1/audio-analysis/2Tuc96S4JToUiQSLW3aMec,0.622,218640,0.393,2Tuc96S4JToUiQSLW3aMec,0.0,0,0.124,-6.269,1,0.0281,120.111,4,https://api.spotify.com/v1/tracks/2Tuc96S4JToUiQSLW3aMec,audio_features,spotify:track:2Tuc96S4JToUiQSLW3aMec,0.548
42,0.00106,https://api.spotify.com/v1/audio-analysis/3ReFBi6pcCj7IOeb2bsMgV,0.598,261560,0.756,3ReFBi6pcCj7IOeb2bsMgV,0.088,2,0.414,-5.775,1,0.0394,135.048,4,https://api.spotify.com/v1/tracks/3ReFBi6pcCj7IOeb2bsMgV,audio_features,spotify:track:3ReFBi6pcCj7IOeb2bsMgV,0.611
43,0.38,https://api.spotify.com/v1/audio-analysis/1UOuZs8BPGMM6Ls0jP6BjQ,0.545,208853,0.458,1UOuZs8BPGMM6Ls0jP6BjQ,0.0,11,0.152,-8.273,1,0.0583,84.848,4,https://api.spotify.com/v1/tracks/1UOuZs8BPGMM6Ls0jP6BjQ,audio_features,spotify:track:1UOuZs8BPGMM6Ls0jP6BjQ,0.343
0,0.541,https://api.spotify.com/v1/audio-analysis/6uvT4Di9ZRBw5cbexZJDts,0.675,182973,0.448,6uvT4Di9ZRBw5cbexZJDts,0.0135,11,0.126,-13.175,0,0.0389,101.344,4,https://api.spotify.com/v1/tracks/6uvT4Di9ZRBw5cbexZJDts,audio_features,spotify:track:6uvT4Di9ZRBw5cbexZJDts,0.441
1,0.541,https://api.spotify.com/v1/audio-analysis/6uvT4Di9ZRBw5cbexZJDts,0.675,182973,0.448,6uvT4Di9ZRBw5cbexZJDts,0.0135,11,0.126,-13.175,0,0.0389,101.344,4,https://api.spotify.com/v1/tracks/6uvT4Di9ZRBw5cbexZJDts,audio_features,spotify:track:6uvT4Di9ZRBw5cbexZJDts,0.441
2,0.225,https://api.spotify.com/v1/audio-analysis/4YZFC2igC3mzuktFHSF9mY,0.543,208453,0.793,4YZFC2igC3mzuktFHSF9mY,0.000114,0,0.363,-5.905,1,0.0403,140.06,4,https://api.spotify.com/v1/tracks/4YZFC2igC3mzuktFHSF9mY,audio_features,spotify:track:4YZFC2igC3mzuktFHSF9mY,0.553
3,0.0951,https://api.spotify.com/v1/audio-analysis/17Vry8h1fUTYg8NL6pHhem,0.532,190240,0.883,17Vry8h1fUTYg8NL6pHhem,0.0,0,0.304,-2.743,0,0.0352,99.995,4,https://api.spotify.com/v1/tracks/17Vry8h1fUTYg8NL6pHhem,audio_features,spotify:track:17Vry8h1fUTYg8NL6pHhem,0.7
4,0.246,https://api.spotify.com/v1/audio-analysis/3oW6SWwGqiZSPTiAp7ZQoH,0.595,241533,0.653,3oW6SWwGqiZSPTiAp7ZQoH,0.0,7,0.264,-4.935,1,0.0265,128.93,4,https://api.spotify.com/v1/tracks/3oW6SWwGqiZSPTiAp7ZQoH,audio_features,spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,0.542
5,0.121,https://api.spotify.com/v1/audio-analysis/2LbOTztU3giUjjYmgtKgj3,0.579,237267,0.801,2LbOTztU3giUjjYmgtKgj3,7.58e-05,0,0.0821,-7.454,1,0.0449,174.755,4,https://api.spotify.com/v1/tracks/2LbOTztU3giUjjYmgtKgj3,audio_features,spotify:track:2LbOTztU3giUjjYmgtKgj3,0.972
6,0.038,https://api.spotify.com/v1/audio-analysis/0nJzekxLI0x35YtKg0FdZ2,0.586,191520,0.848,0nJzekxLI0x35YtKg0FdZ2,0.00064,11,0.122,-6.899,0,0.297,137.723,4,https://api.spotify.com/v1/tracks/0nJzekxLI0x35YtKg0FdZ2,audio_features,spotify:track:0nJzekxLI0x35YtKg0FdZ2,0.645
7,0.392,https://api.spotify.com/v1/audio-analysis/391R7sGZ4SX7qPdpAsfiGW,0.61,220187,0.559,391R7sGZ4SX7qPdpAsfiGW,0.0,7,0.131,-6.524,1,0.0264,73.972,1,https://api.spotify.com/v1/tracks/391R7sGZ4SX7qPdpAsfiGW,audio_features,spotify:track:391R7sGZ4SX7qPdpAsfiGW,0.378
8,0.142,https://api.spotify.com/v1/audio-analysis/1kRlt3v0NI6OLhyMkZZAee,0.479,353653,0.486,1kRlt3v0NI6OLhyMkZZAee,0.000694,4,0.0856,-11.195,1,0.035,72.374,4,https://api.spotify.com/v1/tracks/1kRlt3v0NI6OLhyMkZZAee,audio_features,spotify:track:1kRlt3v0NI6OLhyMkZZAee,0.515
9,0.27,https://api.spotify.com/v1/audio-analysis/24Nt4OalWDICkEKVy81X6k,0.546,196907,0.838,24Nt4OalWDICkEKVy81X6k,1.24e-05,7,0.0841,-3.51,1,0.0319,151.914,4,https://api.spotify.com/v1/tracks/24Nt4OalWDICkEKVy81X6k,audio_features,spotify:track:24Nt4OalWDICkEKVy81X6k,0.719
10,0.331,https://api.spotify.com/v1/audio-analysis/0ToT7hkqQq1L91VtznrmGX,0.667,169040,0.502,0ToT7hkqQq1L91VtznrmGX,0.000477,0,0.241,-11.355,1,0.0406,101.598,4,https://api.spotify.com/v1/tracks/0ToT7hkqQq1L91VtznrmGX,audio_features,spotify:track:0ToT7hkqQq1L91VtznrmGX,0.719
11,0.386,https://api.spotify.com/v1/audio-analysis/2VN8jqhBgwIsU849PKxCfE,0.731,186800,0.465,2VN8jqhBgwIsU849PKxCfE,0.0,2,0.0854,-8.133,1,0.03,120.877,4,https://api.spotify.com/v1/tracks/2VN8jqhBgwIsU849PKxCfE,audio_features,spotify:track:2VN8jqhBgwIsU849PKxCfE,0.519
12,0.418,https://api.spotify.com/v1/audio-analysis/3IFcgzuNTeAGyReULkmYFj,0.716,196800,0.604,3IFcgzuNTeAGyReULkmYFj,5.66e-05,2,0.065,-9.887,1,0.0303,102.666,4,https://api.spotify.com/v1/tracks/3IFcgzuNTeAGyReULkmYFj,audio_features,spotify:track:3IFcgzuNTeAGyReULkmYFj,0.644
13,0.147,https://api.spotify.com/v1/audio-analysis/4s6Q9zPmiYcpo5MR7uoVnt,0.567,155493,0.841,4s6Q9zPmiYcpo5MR7uoVnt,0.000296,10,0.0953,-7.554,1,0.0358,173.787,5,https://api.spotify.com/v1/tracks/4s6Q9zPmiYcpo5MR7uoVnt,audio_features,spotify:track:4s6Q9zPmiYcpo5MR7uoVnt,0.884
14,0.555,https://api.spotify.com/v1/audio-analysis/58e5NT8x76aW7vfg2HxIpi,0.696,181280,0.449,58e5NT8x76aW7vfg2HxIpi,0.0,7,0.28,-10.481,1,0.0292,111.688,4,https://api.spotify.com/v1/tracks/58e5NT8x76aW7vfg2HxIpi,audio_features,spotify:track:58e5NT8x76aW7vfg2HxIpi,0.689
15,0.723,https://api.spotify.com/v1/audio-analysis/1r717VaFVWg0GpgMGwWssL,0.378,162533,0.57,1r717VaFVWg0GpgMGwWssL,1.67e-05,8,0.151,-12.024,1,0.114,198.882,4,https://api.spotify.com/v1/tracks/1r717VaFVWg0GpgMGwWssL,audio_features,spotify:track:1r717VaFVWg0GpgMGwWssL,0.851
16,0.381,https://api.spotify.com/v1/audio-analysis/3otZLoLcx2d74hx8RaHXh6,0.711,167933,0.491,3otZLoLcx2d74hx8RaHXh6,9.12e-06,7,0.249,-10.323,1,0.0295,121.294,4,https://api.spotify.com/v1/tracks/3otZLoLcx2d74hx8RaHXh6,audio_features,spotify:track:3otZLoLcx2d74hx8RaHXh6,0.671
17,0.308,https://api.spotify.com/v1/audio-analysis/5Afue9VTRQFArYOjtyUCri,0.757,172267,0.399,5Afue9VTRQFArYOjtyUCri,0.0,4,0.0899,-13.656,1,0.0287,95.238,4,https://api.spotify.com/v1/tracks/5Afue9VTRQFArYOjtyUCri,audio_features,spotify:track:5Afue9VTRQFArYOjtyUCri,0.653
18,0.554,https://api.spotify.com/v1/audio-analysis/12TE7Vt592RcM1G3EaaZ0f,0.703,263760,0.632,12TE7Vt592RcM1G3EaaZ0f,0.0,9,0.118,-6.508,1,0.0245,102.404,4,https://api.spotify.com/v1/tracks/12TE7Vt592RcM1G3EaaZ0f,audio_features,spotify:track:12TE7Vt592RcM1G3EaaZ0f,0.47
0,0.191,https://api.spotify.com/v1/audio-analysis/02opp1cycqiFNDpLd2o1J3,0.442,207680,0.684,02opp1cycqiFNDpLd2o1J3,0.0,6,0.0725,-4.888,0,0.168,170.862,4,https://api.spotify.com/v1/tracks/02opp1cycqiFNDpLd2o1J3,audio_features,spotify:track:02opp1cycqiFNDpLd2o1J3,0.218
1,0.308,https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ,0.531,203794,0.544,3ZLyt2ndLFBh148XRYjYYZ,1.89e-06,0,0.0835,-8.615,0,0.462,131.921,4,https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ,audio_features,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,0.398
